Type,Title,Location,Bedrooms,Bathrooms,Space,Price
Duplex,duplex for sale in Eastown sodic with roof,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,314 sqm,"7,300,000 EGP"
Apartment,"35% discount, apartment 180 m,garden 90m inst 10 y","Castle Landmark, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,180 sqm,"200,000 EGP"
Villa,standalone sea view in Amwaj Prime Location,"Amwaj, Al Alamein, North Coast",4 bedrooms,3 bathrooms,300 sqm,"12,000,000 EGP"
Chalet,Light block upper semi finished for sale,"Seashell, Al Alamein, North Coast",3 bedrooms,2 bathrooms,364 sqm,"4,900,000 EGP"
Villa,lodge wz prime location fully sea view/installment,"Wadi Jebal, Soma Bay, Safaga, Hurghada, Red Sea",2 bedrooms,3 bathrooms,170 sqm,"4,000,000 EGP"
Apartment,Apart 3 Beds overlooking water features Patio ORO,"El Patio Oro, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,166 sqm,"3,200,000 EGP"
Apartment,apart. with garden in Golden square ready to move,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,122 sqm,"2,900,000 EGP"
iVilla,I villa B roof corner for sale at MVHP .,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,245 sqm,"4,000,000 EGP"
Apartment,Garden Apartment / LakeView Residence / 2 bedrooms,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,122 sqm,"3,600,000 EGP"
Villa,villa for resale under market price 10M Palm hills,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,6 bathrooms,615 sqm,"7,710,000 EGP"
Chalet,BIANCHI ilios|1st ROW LAGOON CHALETS| PRELAUNCH,"Bianchi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,125 sqm,"3,500,000 EGP"
Villa,Villa Level D 370m / Direct view on lake,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,370 sqm,"9,500,000 EGP"
Penthouse,penthouse Lake View Residence With PV Pool,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,298 sqm,"5,650,000 EGP"
Twin House,Twin house | Prime Location | Ready to move,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,265 sqm,"14,075,000 EGP"
Twin House,Twin House semi finshed with land 311m at porto,"Porto October, Green Belt, 6 October City, Giza",3 bedrooms,3 bathrooms,185 sqm,"2,600,000 EGP"
Apartment,Prime Location Finished 3Bedrooms With AC New Giza,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",3 bedrooms,2 bathrooms,237 sqm,"4,750,000 EGP"
Hotel Apartment,Wave Hotel Apartments..Bianchi Ilios installments,"Bianchi, Sidi Abdel Rahman, North Coast",Studio,1 bathroom,50 sqm,"1,800,000 EGP"
Apartment,Apartment 134 m for sale with installments in Aeon,"Aeon, 6 October Compounds, 6 October City, Giza",2 bedrooms,3 bathrooms,134 sqm,"2,718,708 EGP"
Apartment,Apartment 172 for sale in mountain view Hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,172 sqm,"2,450,000 EGP"
Villa,Fully finished Villa for sale in Bo Islands,"Bo Islands, Sidi Abdel Rahman, North Coast",4 bedrooms,4 bathrooms,300 sqm,"980,000 EGP"
Chalet,Chalet Prime Location At Marassi Emaar,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,140 sqm,"4,000,000 EGP"
Villa,Villa| Uptown Cairo | Plot Area 820| Emaar,"Terencia, Uptown Cairo, Mokattam, Cairo",4 bedrooms,4 bathrooms,667 sqm,"30,000,000 EGP"
Villa,Villa in SwanLake Residence NewCairo Scarlet Dtype,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",6 bedrooms,6 bathrooms,666 sqm,"24,500,000 EGP"
Chalet,the cheapest Chalet in Catania Marassi for sale,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,151 sqm,"6,700,000 EGP"
Apartment,Ready to move icity apt with 30% DP and 6 yrs inst,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,160 sqm,"325,000 EGP"
Apartment,"Appartment 165m in R7 New Capital , insta 10years","IL Bosco, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,165 sqm,"1,900,000 EGP"
Duplex,Fully Finished Duplex 5% dp Hyde Park North Coast,"Hyde Park North, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,133 sqm,"190,000 EGP"
Apartment,Apartment for sale Double High in Mountain View,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,166 sqm,"3,000,000 EGP"
Penthouse,"Penthouse Double view lagoon , golf and lake","Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,200 sqm,"7,000,000 EGP"
Villa,Villa for sale 480 sqm in Marassi,"Marassi, Sidi Abdel Rahman, North Coast",4 bedrooms,3 bathrooms,480 sqm,"52,000,000 EGP"
Townhouse,Special Townhouse 5% dp Fully Finished Sodic Zayed,"Karmell, New Zayed City, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,197 sqm,"305,000 EGP"
Villa,Own a panoramic villa|Enjoy in Lake West 2 |10% DP,"Lake West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",6 bedrooms,6 bathrooms,295 sqm,"7,219,998 EGP"
Apartment,apartment for sale-galleria moon valley pool view,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,194 sqm,"4,450,000 EGP"
Townhouse,Townhouse for sale Over 8 Years in Village West,"Village West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",5 bedrooms,5 bathrooms,220 sqm,"6,300,000 EGP"
Chalet,chalet ground withgarden in silversands northcoast,"Silver Sands, Qesm Marsa Matrouh, North Coast",3 bedrooms,2 bathrooms,120 sqm,"7,400,000 EGP"
Townhouse,Townhouse for sale in Zed East With Amazing View,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,276 sqm,"10,727,600 EGP"
Apartment,Your apartment with 5% down payment and enjoy,"O West, 6 October Compounds, 6 October City, Giza",2 bedrooms,2 bathrooms,116 sqm,"3,500,000 EGP"
Apartment,apart fully finished -ready to move in sheraton,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",3 bedrooms,1 bathroom,110 sqm,"1,700,000 EGP"
Villa,Fully Finished Villa 5% dp / 8 yrs Installments,"Hyde Park North, Ras Al Hekma, North Coast",6 bedrooms,6 bathrooms,240 sqm,"13,800,000 EGP"
Chalet,Seaview chalet f.finsihed 4bed telal sahel 255k DP,"Telal Alamein, Sidi Abdel Rahman, North Coast",4 bedrooms,2 bathrooms,185 sqm,"5,100,000 EGP"
Townhouse,Own a TownHouse in LAKE WEST 2 compound with 0% DP,"Lake West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",5 bedrooms,5 bathrooms,230 sqm,"4,900,000 EGP"
Apartment,Pool View apartment in Unique Location in Hurghada,"Touristic Center, Hurghada, Red Sea",2 bedrooms,2 bathrooms,112 sqm,"1,416,800 EGP"
Chalet,CHALET GROUND FLOOR FOR SALE IN MARASSI MARINA,"Marassi, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,140 sqm,"9,750,000 EGP"
Villa,Fully-Finished Villa in Allegria - Sodic,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,5 bathrooms,592 sqm,"27,000,000 EGP"
Townhouse,Town Modern at Hyde park 250M with installments .,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,250 sqm,"5,500,000 EGP"
Chalet,Chalet for sale with furnished in Hacienda Bay,"Hacienda Bay, Sidi Abdel Rahman, North Coast",1 bedroom,1 bathroom,55 sqm,"550,000 EGP"
Chalet,bahary // prime location // view pool //,"Marassi, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,128 sqm,"6,240,000 EGP"
Villa,standalone536m at Villette Sodic under marketprice,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,5 bathrooms,536 sqm,"13,500,000 EGP"
iVilla,i villa for sale with best price in mountain view,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,278 sqm,"5,300,000 EGP"
Chalet,Selling Fouka bay chalet - 130 SQM,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,2 bathrooms,130 sqm,"3,300,000 EGP"
Chalet,Fouka Bay ground Chalet with the lowest price,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,4 bathrooms,180 sqm,"3,900,000 EGP"
Townhouse,LAUNCHING LUXURY TOWNHOUSE in VYE SODIC NEW ZAYED,"Vye Sodic, New Zayed City, Sheikh Zayed City, Giza",3 bedrooms,3 bathrooms,200 sqm,"5,600,000 EGP"
Chalet,Ground chalet for sale in Telal - 140 SQM,"Telal Alamein, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,140 sqm,"8,000,000 EGP"
Chalet,Chalet 102 m fully finished see view in Cali Coast,"Cali Coast, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,102 sqm,"140,000 EGP"
Chalet,Chalet Lagoon View Fully Finished 10% Down Payment,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,125 sqm,"3,400,000 EGP"
Chalet,Own chalet on the sea in Hacienda bay with D.P10%,"Hacienda Bay, Sidi Abdel Rahman, North Coast",4 bedrooms,3 bathrooms,256 sqm,"700,000 EGP"
Apartment,Apartment for sale ready to move 7 year instalment,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,180 sqm,"4,000,000 EGP"
Apartment,apartment with installments 8000 EGP ONLY,"Verona Compound, Al Hadaba Al Wosta, Mokattam, Cairo",3 bedrooms,3 bathrooms,138 sqm,Ask for price
Villa,Spacious Villa 740m Full Lake View | Mivida Views,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",7 bedrooms,7 bathrooms,740 sqm,"45,000,000 EGP"
Apartment,Apartment 3 bedrooms Fully Finished 25%DP Kayan,"Kayan, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,3 bathrooms,125 sqm,"2,500,000 EGP"
Apartment,Apartment Prime Location For Sale in Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,217 sqm,"4,850,000 EGP"
Villa,Standalone villa in Palm Hills over 9 years,"The Crown, Cairo Alexandria Desert Road, 6 October City, Giza",4 bedrooms,3 bathrooms,300 sqm,"9,000,000 EGP"
Apartment,"4 room|119 m garden|Down payment 200,000","Capital Gardens Palm Hills, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",4 bedrooms,4 bathrooms,206 sqm,"200,000 EGP"
iVilla,I-Villa Prime location 9 years installments 10% DP,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,200 sqm,"3,850,000 EGP"
Apartment,apartment ground sale cairo festival city 3 bed,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,200 sqm,Ask for price
Twin House,Twin house in La Verde Cassette with installments,"La Verde, New Capital Compounds, New Capital City, Cairo",4 bedrooms,4 bathrooms,340 sqm,"9,000,000 EGP"
Chalet,Own the best chalet in the North Coast Fouka Bay,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,2 bathrooms,190 sqm,"3,225,013 EGP"
Chalet,10% down payment/installments up to 8 years //,"Hacienda West, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,126 sqm,"508,471 EGP"
Apartment,Apartment with double view in sarai compound|OFFER,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3 bedrooms,3 bathrooms,165 sqm,Ask for price
Townhouse,Town resale in Woodville golf extension,"Palm Hills WoodVille, Al Wahat Road, 6 October City, Giza",4 bedrooms,3 bathrooms,257 sqm,"6,000,000 EGP"
Twin House,Twin house installments Prime Location Kingsrange,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",4 bathrooms,305 sqm,,"4,200,000 EGP"
Chalet,chalet for sale / Hacienda West / 3BR /FINISHED/8Y,"Hacienda West, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,130 sqm,"4,700,000 EGP"
Townhouse,Sale Finished Town Corner Maisonette in Hyde Park,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,3 bathrooms,260 sqm,"4,300,000 EGP"
